S.No	disease_name	microbe_scientific_name	tax_rank_name	microbe_ncbi_tax_id	experimental_method_name	samples_origin_name	relationship_name	subjects_number	subjects_group_one	subjects_group_two	mean_age_group_one	mean_age_group_two	males_number	females_number	group_one	group_two	disease_type_name	disease_subtype	disease_mesh_id	disease_mesh_heading	host_species_name	publication_PMID	publication_doi	publication_first_author	publication_corresponding_author_mail	publication_title	publication_journal	publication_year	comments	microbe_com_contaminant
2133	Colorectal Neoplasms	Bacillus	Genus	1386	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	true
2134	Colorectal Neoplasms	Burkholderiaceae	Family	119060	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2135	Colorectal Neoplasms	Campylobacter	Genus	194	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2136	Colorectal Neoplasms	Campylobacteraceae	Family	72294	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2137	Colorectal Neoplasms	Carnobacterium	Genus	2747	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2138	Colorectal Neoplasms	Corynebacteriaceae	Family	1653	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2139	Colorectal Neoplasms	Corynebacterium	Genus	1716	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	true
2140	Colorectal Neoplasms	Cyanobacteria	Phylum	1117	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2141	Colorectal Neoplasms	Deinococcales	Order	118964	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2142	Colorectal Neoplasms	Deinococci	Class	188787	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2143	Colorectal Neoplasms	Deinococcus-Thermus	Phylum	1297	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2144	Colorectal Neoplasms	Eikenella	Genus	538	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2145	Colorectal Neoplasms	Epsilonproteobacteria	Class	29547	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2146	Colorectal Neoplasms	Erythrobacteraceae	Family	335929	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2147	Colorectal Neoplasms	Firmicutes	Phylum	1239	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2148	Colorectal Neoplasms	Fusobacteria	Phylum	32066	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2149	Colorectal Neoplasms	Fusobacteriaceae	Family	203492	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2150	Colorectal Neoplasms	Fusobacteriales	Order	203491	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2151	Colorectal Neoplasms	Fusobacteriia	Class	203490	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2152	Colorectal Neoplasms	Fusobacterium	Genus	848	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	true
2153	Colorectal Neoplasms	Gemella	Genus	1378	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2154	Colorectal Neoplasms	Geobacillus	Genus	129337	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	true
2155	Colorectal Neoplasms	Granulicatella	Genus	117563	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	true
2156	Colorectal Neoplasms	Hungatella	Genus	1649459	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2157	Colorectal Neoplasms	Lachnoanaerobaculum	Genus	1164882	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2158	Colorectal Neoplasms	Lactococcus	Genus	1357	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2159	Colorectal Neoplasms	Leptothrix	Genus	88	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	true
2160	Colorectal Neoplasms	Leptotrichia	Genus	32067	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	true
2161	Colorectal Neoplasms	Leptotrichiaceae	Family	1129771	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2162	Colorectal Neoplasms	Leuconostoc	Genus	1243	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2163	Colorectal Neoplasms	Leuconostocaceae	Family	81850	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2164	Colorectal Neoplasms	Limnohabitans	Genus	665874	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2165	Colorectal Neoplasms	Massilia	Genus	149698	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	true
2166	Colorectal Neoplasms	Micrococcus	Genus	1269	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2167	Colorectal Neoplasms	Moraxella	Genus	475	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2168	Colorectal Neoplasms	Moraxellaceae	Family	468	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2169	Colorectal Neoplasms	Morganella	Genus	581	16S rRNA sequencing	Mucosa tissue	Increased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2170	Colorectal Neoplasms	Oxalobacteraceae	Family	75682	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2171	Colorectal Neoplasms	Pantoea	Genus	53335	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
2172	Colorectal Neoplasms	Parabacteroides	Genus	375288	16S rRNA sequencing	Mucosa tissue	Decreased	130	65	65	null	null	35	30	Colorectal cancer	Normal adjacent	Cancers	undefined	MESH:D015179	Colorectal neoplasms	Homo sapiens	28600626	10.1007/s10096-017-3026-4	Gao R	qinhuanlong@126.com	Mucosa-associated microbiota signature in colorectal cancer	European Journal of Clinical Microbiology & Infectious Diseases	2017	null	false
