url,doi,pubmed_id,pmc_id,Notes,Accession Code,flag,flag_detail
https://pubmed.ncbi.nlm.nih.gov/41169482/,10.3389/fendo.2025.1557225,41169482,PMC12569542,,PRJNA1336442,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41387456/,10.1038/s41467-025-66780-y,41387456,PMC12780107,,PRJNA1337178,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41158520/,10.3389/fcimb.2025.1654502,41158520,PMC12554745,,PRJNA1337180,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41404370/,10.3389/fcimb.2025.1663645,41404370,PMC12702920,,PRJNA1345159,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41246357/,10.3389/fimmu.2025.1637098,41246357,PMC12615445,,PRJNA1347852,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41374065/,10.3390/nu17233775,41374065,PMC12693835,,PRJNA1348349,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/41376643/,10.3389/fimmu.2025.1715214,41376643,PMC12685802,,PRJNA1365037,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/40569514/,10.1007/s10620-025-09156-y,40569514,PMC12627187,,PRJNA168; PRJNA730822; PRJNA807723,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/25818499/,10.1016/j.jpeds.2015.02.049,25818499,PMC4674690,,PRJNA170783,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37404016/,10.1128/msphere.00046-23,37404016,PMC10449510,,PRJNA170783; SRP014429,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36758519/,10.1016/j.chom.2023.01.003,36758519,PMC9950819,,PRJNA171119; PRJNA916952,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/32143621/,10.1186/s12934-020-01319-y,32143621,PMC7060530,,GSE143207; PRJNA188481; PRJNA354235,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/24192039/,10.7554/eLife.01202,24192039,PMC3816614,,PRJNA203810; PRJNA43021; SRP023463,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/24349510/,10.1371/journal.pone.0083445,24349510,PMC3862690,,PRJNA215696,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26667497/,10.1186/s40168-015-0133-2,26667497,PMC4678663,,PRJNA222379,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/24399150/,10.1038/mi.2013.116,24399150,PMC4062575,,PRJNA227062,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26427004/,10.1371/journal.pone.0137725,26427004,PMC4591364,,PRJNA2282203; PRJNA282013,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26083474/,10.1371/journal.pone.0128064,26083474,PMC4471099,,PRJNA229922,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27136545/,10.3390/ijms17050649,27136545,PMC4881475,,PRJNA230470,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/24995464/,10.1186/gb-2014-15-6-r76,24995464,PMC4072981,,PRJNA234437,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26296559/,10.1186/s12864-015-1819-3,26296559,PMC4546150,,PRJNA234437; PRJNA285808,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/24939885/,10.1128/mBio.00893-14,24939885,PMC4068257,,PRJNA238042,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26922889/,10.1186/s12876-016-0437-0,26922889,PMC4770608,,PRJNA240658,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/30352611/,10.1186/s40168-018-0569-2,30352611,PMC6199724,,PRJNA242424; PRJNA369775,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/25293764/,10.1128/mBio.01580-14,25293764,PMC4196227,,PRJNA244107,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36583787/,10.1007/s00284-022-03106-x,36583787,PMC9802018,,PRJNA248297; PRJNA744167,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26277095/,10.1186/s12920-015-0121-1,26277095,PMC4537781,,PRJNA255523,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26125632/,10.1371/journal.pone.0131819,26125632,PMC4488395,,PRJNA255523,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27121964/,10.1186/s13073-016-0301-4,27121964,PMC4848771,,PRJNA257960,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/25853698/,10.1371/journal.pone.0124124,25853698,PMC4390299,,PRJNA258369,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36216964/,10.1038/s41598-022-21244-x,36216964,PMC9551046,,PRJNA263522,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/25604788/,10.1128/mBio.02284-14,25604788,PMC4324308,,PRJNA263948,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/25736890/,10.1128/mBio.00037-15,25736890,PMC4358017,,PRJNA263948; PRJNA269493,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/25741698/,10.1371/journal.pone.0118632,25741698,PMC4351051,,PRJNA264177,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26829039/,10.1016/j.jid.2016.01.016,26829039,PMC4842136,,PRJNA266117; PRJNA295605,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26489866/,10.1128/mBio.01578-15,26489866,PMC4620475,,PRJNA266117; PRJNA295605; SRP049645,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/30899033/,10.1038/s41598-019-41149-6,30899033,PMC6428866,,PRJNA268064; PRJNA439447,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26239401/,10.1038/srep12693,26239401,PMC4523847,,PRJNA268708,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/25807110/,10.1038/ncomms7505,25807110,PMC4386023,,PRJNA268964,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/25887922/,10.1186/s13059-015-0637-x,25887922,PMC4414286,,GSE40292; GSE65270; PRJNA269954,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26076489/,10.1371/journal.pone.0129055,26076489,PMC4468150,,PRJNA270661,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/25705611/,10.3389/fcimb.2015.00003,25705611,PMC4318912,,PRJNA270898,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26905790/,10.1016/j.ajic.2016.01.003,26905790,PMC6538413,,PRJNA271791,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26231752/,10.1186/s12866-015-0477-6,26231752,PMC4522135,,PRJNA273694; SRP052851,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34704805/,10.1128/Spectrum.01176-21,34704805,PMC8549755,,PRJNA273761; PRJNA376566; PRJNA46337; PRJNA63661; PRJNA733860,MULTI_CODE,Code found in full text with clear deposit/reuse wording nearby. 5 codes on this row — curator may need to identify the primary.
https://pubmed.ncbi.nlm.nih.gov/29378630/,10.1186/s13073-018-0515-8,29378630,PMC5789541,,PRJNA275349; PRJNA48479,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/25815766/,10.1371/journal.pone.0122399,25815766,PMC4376942,,PRJNA275541,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26840903/,10.1371/journal.pone.0147809,26840903,PMC4739579,,PRJNA276631,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26625708/,10.1038/srep17450,26625708,PMC4667190,,PRJNA278310,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/28904330/,10.12659/msm.904220,28904330,PMC5609654,,PRJNA280026,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/30592383/,10.1002/art.40827,30592383,PMC6593809,,PRJNA280490; PRJNA379123,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/36142163/,10.3390/ijms231810256,36142163,PMC9499637,,PRJNA280490; PRJNA702261,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37328513/,10.1038/s41598-023-36704-1,37328513,PMC10275996,,PRJNA280490; PRJNA934831,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/24997786/,10.1038/nbt.2942,24997786,,[auto] no PMC full text; none in abstract or mined annotations,N/A,,
https://pubmed.ncbi.nlm.nih.gov/30376889/,10.1186/s13073-018-0586-6,30376889,PMC6208080,,PRJNA284355; PRJNA445346,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27006956/,10.1155/2016/9170162,27006956,PMC4781967,,GSE32146; GSE42921; PRJNA284397,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26916597/,10.1038/srep21952,26916597,PMC4768150,,PRJNA285379,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26288277/,10.1371/journal.pone.0133925,26288277,PMC4544847,,PRJNA285502,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/30232199/,10.1101/gr.236000.118,30232199,PMC6169887,,PRJNA288562,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26943329/,10.1371/journal.pone.0149998,26943329,PMC4778801,,PRJNA288589; SRP060025,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27306663/,10.1126/scitranslmed.aad0917,27306663,PMC5032909,,PRJNA290381,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27355625/,10.1371/journal.pone.0156807,27355625,PMC4927098,,PRJNA290694,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35956358/,10.3390/nu14153182,35956358,PMC9370776,,PRJNA290729,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26919743/,10.1371/journal.pone.0149564,26919743,PMC4769288,,PRJNA290729,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26930491/,10.1371/journal.pone.0150519,26930491,PMC4773253,,PRJNA290974,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/31844663/,10.1126/sciadv.aax5727,31844663,PMC6905865,,PRJNA294605; SRP012558; SRP052967; SRP114966,MULTI_CODE,Code found in full text with clear deposit/reuse wording nearby. 4 codes on this row — curator may need to identify the primary.
https://pubmed.ncbi.nlm.nih.gov/27888152/,10.1016/j.gpb.2016.06.002,27888152,PMC5200916,,PRJNA295000,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/37864136/,10.1186/s12866-023-03037-y,37864136,PMC10588151,,PRJNA295252; PRJNA812896,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/28704452/,10.1371/journal.pone.0180859,28704452,PMC5509234,,PRJNA296567,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35568730/,10.1038/s41390-022-02104-w,35568730,PMC9659678,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35906254/,10.1038/s41598-022-14668-y,35906254,PMC9338228,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34732816/,10.1038/s41390-021-01785-z,34732816,PMC9065210,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34454437/,10.1186/s12866-021-02282-3,34454437,PMC8400760,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34215179/,10.1186/s12866-021-02129-x,34215179,PMC8252198,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/32968156/,10.1038/s41598-020-72386-9,32968156,PMC7511970,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/32142916/,10.1016/j.envint.2020.105613,32142916,PMC7136131,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/31006170/,10.1111/1471-0528.15799,31006170,PMC6803026,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/30135504/,10.1038/s41598-018-30581-9,30135504,PMC6105615,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/29973274/,10.1186/s40168-018-0490-8,29973274,PMC6033232,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35998698/,10.1016/j.envres.2022.114099,35998698,PMC10319341,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/35717483/,10.1038/s41390-022-02154-0,35717483,PMC10115145,,PRJNA296814,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/38760865/,10.1186/s13229-024-00597-2,38760865,PMC11101342,,PRJNA296814; PRJNA695570,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/30587114/,10.1186/s12864-018-5306-5,30587114,PMC6307143,,PRJNA296946; SRP064372,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27428430/,10.1016/j.ebiom.2016.04.034,27428430,PMC4919562,,PRJNA297250,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/28894183/,10.1038/s41598-017-10734-y,28894183,PMC5593887,,PRJNA297268; PRJNA297269,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27166072/,10.1038/srep25945,27166072,PMC4863157,,PRJNA297268; PRJNA297269,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27277524/,10.1186/s12864-016-2777-0,27277524,PMC4898365,,PRJNA298336,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/34264786/,10.1080/19490976.2021.1940792,34264786,PMC8284144,,PRJNA301903; PRJNA473126; PRJNA489090; PRJNA701982,MULTI_CODE,Code found in full text with clear deposit/reuse wording nearby. 4 codes on this row — curator may need to identify the primary.
https://pubmed.ncbi.nlm.nih.gov/39197454/,10.1016/j.chom.2024.07.027,39197454,PMC11466706,,PRJNA301903; PRJNA489090; PRJNA799247,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27572443/,10.1038/nmicrobiol.2016.24,27572443,PMC5031140,,PRJNA301903; SRP069019,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/26837003/,10.1038/ncomms10391,26837003,PMC4740747,,PRJNA302832,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27468850/,10.1186/s13059-016-1021-1,27468850,PMC4964003,,PRJNA303190,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27580855/,10.1186/s40168-016-0191-0,27580855,PMC5007835,,PRJNA304042; SRP066404,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/28797298/,10.1186/s40168-017-0320-4,28797298,PMC5553673,,PRJNA305507,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27077120/,10.1016/j.ebiom.2016.01.032,27077120,PMC4816837,,PRJNA307231; SRP068240,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/38851693/,10.1186/s12866-024-03335-z,38851693,PMC11162057,,PRJNA307231; SRP068240,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27121861/,10.1186/s13073-016-0298-8,27121861,PMC4847246,,PRJNA307992; SRP068473,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27356770/,10.1038/srep28797,27356770,PMC4928084,,PRJNA308315; SRP035338,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/27338728/,10.1186/s40168-016-0172-3,27338728,PMC4917942,,PRJNA309332,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/29064471/,10.1038/sdata.2017.161,29064471,PMC5654362,,PRJNA310124,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/29102920/,10.1136/gutjnl-2017-314205,29102920,PMC5868293,,PRJNA310127,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
https://pubmed.ncbi.nlm.nih.gov/33794735/,10.1080/19490976.2021.1902705,33794735,PMC8023248,,PRJNA31257; PRJNA397112; PRJNA398089; PRJNA559898; PRJNA644666,MULTI_CODE,Code found in full text with clear deposit/reuse wording nearby. 5 codes on this row — curator may need to identify the primary.
https://pubmed.ncbi.nlm.nih.gov/40371968/,10.1080/19490976.2025.2499575,40371968,PMC12087655,,PRJNA31257; PRJNA984221,CLEAN,Code found in full text with clear deposit/reuse wording nearby.
